Ride_ID,Driver_ID,Date,Distance_km,Earnings,Tips,Rating
1839,95,2023-02-16,12.85,25.19,5.7,3.3
1840,2,2023-07-16,22.29,51.22,12.13,4.5
1841,98,2023-07-14,43.42,122.36,16.67,3.5
1842,68,2023-07-01,48.78,72.72,18.07,4.6
1843,62,2023-08-04,3.85,5.05,0.72,4.0
1844,33,2023-06-19,5.1,12.13,2.16,4.2
1845,46,2023-03-03,14.8,24.38,5.51,4.3
1846,3,2023-03-18,46.92,137.0,19.1,4.0
1847,90,2023-03-23,8.74,12.5,1.06,4.5
1848,12,2023-03-18,36.18,80.96,10.2,3.3
1849,93,2023-03-19,39.85,41.74,5.01,3.7
1850,18,2023-06-14,32.2,64.14,6.4,3.7
1851,90,2023-07-28,18.84,32.24,6.4,3.2
1852,56,2023-02-23,40.34,48.09,6.26,4.5
1853,23,2023-04-19,24.4,49.62,2.9,4.7
1854,79,2023-07-29,26.6,52.31,4.57,4.9
1855,70,2023-07-04,6.23,9.02,1.97,3.2
1856,70,2023-06-12,44.09,79.2,8.03,4.2
1857,39,2023-03-30,4.61,5.29,1.12,3.2
1858,74,2023-07-08,41.11,73.96,3.78,3.8
1859,31,2023-05-17,45.37,76.81,6.76,4.4
1860,99,2023-07-23,28.57,66.85,13.25,4.3
1861,70,2023-02-15,3.43,5.06,0.79,4.1
1862,10,2023-04-13,9.16,11.37,1.06,4.8
1863,32,2023-02-16,39.79,113.76,10.79,3.9
1864,15,2023-08-05,18.88,42.67,8.73,4.5
1865,52,2023-05-11,6.63,17.42,1.97,4.3
1866,7,2023-04-26,19.6,43.27,8.77,3.1
1867,97,2023-04-04,3.14,6.39,0.67,3.6
1868,89,2023-07-19,23.96,57.86,8.77,3.3
1869,32,2023-03-05,31.59,89.59,18.14,4.0
1870,39,2023-06-24,35.3,89.61,14.63,3.4
1871,50,2023-07-03,41.66,51.51,10.98,3.2
1872,56,2023-02-22,26.52,73.15,14.05,4.1
1873,16,2023-05-17,13.03,15.52,1.48,4.7
1874,72,2023-06-15,48.72,115.9,28.79,3.7
1875,40,2023-05-16,46.41,93.25,10.37,4.6
1876,4,2023-07-18,49.22,67.9,5.97,5.0
1877,65,2023-06-27,15.84,25.2,5.94,3.6
1878,29,2023-04-21,6.27,8.77,1.84,3.1
1879,84,2023-04-29,13.64,22.03,2.28,3.4
1880,84,2023-02-19,7.45,21.33,2.12,4.5
1881,47,2023-05-26,22.69,57.54,6.36,4.0
1882,30,2023-07-10,14.7,19.02,4.71,3.8
1883,64,2023-05-17,4.12,5.29,0.45,3.9
1884,62,2023-07-11,17.64,31.27,3.21,4.8
1885,27,2023-07-01,42.02,64.28,14.21,3.8
1886,11,2023-08-06,3.05,6.21,0.4,4.0
1887,33,2023-06-01,31.57,71.42,16.26,3.7
1888,94,2023-05-02,9.85,20.62,1.92,3.2
1889,70,2023-07-10,4.36,6.27,0.46,3.9
1890,58,2023-03-22,12.82,19.9,2.55,4.3
1891,95,2023-03-15,16.56,26.63,4.1,4.1
1892,49,2023-03-04,12.67,25.68,6.04,4.0
1893,90,2023-07-19,34.37,77.53,18.27,4.1
1894,63,2023-06-17,46.67,96.05,12.03,4.3
1895,75,2023-07-26,27.54,79.26,14.36,4.4
1896,27,2023-03-04,28.76,65.15,13.77,3.4
1897,28,2023-04-14,10.73,15.25,3.58,3.4
1898,44,2023-06-14,2.51,3.88,0.51,4.3
1899,93,2023-05-02,40.68,59.2,5.56,3.3
1900,50,2023-06-17,13.7,35.53,6.57,4.9
1901,68,2023-06-24,49.83,147.86,26.15,3.9
1902,17,2023-06-16,28.05,65.7,13.45,3.0
1903,91,2023-03-03,17.45,23.29,5.49,3.7
1904,38,2023-07-13,18.57,25.45,3.16,4.0
1905,68,2023-07-06,41.64,66.75,10.84,3.8
1906,14,2023-04-04,1.8,4.34,0.92,5.0
1907,27,2023-02-17,4.81,7.28,1.59,4.7
1908,69,2023-06-27,33.9,42.39,10.51,3.2
1909,46,2023-06-07,49.88,115.86,19.03,3.1
1910,10,2023-07-22,8.36,22.39,5.15,4.2
1911,73,2023-04-06,21.6,55.95,3.37,3.3
1912,63,2023-03-06,21.63,45.22,8.69,3.6
1913,48,2023-06-06,11.12,32.52,7.4,3.9
1914,70,2023-04-27,26.23,50.87,3.69,3.3
1915,86,2023-02-16,33.49,43.13,8.54,3.6
1916,23,2023-06-08,36.92,55.41,6.24,3.2
1917,24,2023-04-13,38.06,73.6,10.43,3.0
1918,25,2023-06-11,26.17,63.09,12.82,3.5
1919,14,2023-07-27,36.88,54.43,4.34,4.3
1920,15,2023-06-24,17.28,39.85,5.49,3.2
1921,50,2023-06-24,9.85,16.67,3.19,3.7
1922,64,2023-05-11,46.41,131.93,32.81,4.6
1923,95,2023-07-29,14.05,40.25,7.73,4.4
1924,67,2023-06-15,39.45,111.18,16.23,3.6
1925,33,2023-03-18,33.49,53.77,12.05,4.4
1926,21,2023-04-14,30.68,89.94,21.14,4.3
1927,80,2023-04-16,44.98,95.9,9.86,4.7
1928,80,2023-07-31,46.39,54.18,11.19,3.6
1929,100,2023-03-29,48.03,134.58,28.95,4.7
1930,65,2023-06-01,23.88,62.49,4.32,4.9
1931,83,2023-04-09,45.54,84.45,15.58,4.8
1932,28,2023-08-03,23.96,62.68,11.04,4.8
1933,36,2023-06-18,21.35,41.7,6.64,3.8
1934,96,2023-04-14,27.75,80.52,12.41,4.5
1935,62,2023-05-31,48.15,126.65,15.77,3.6
1936,12,2023-05-11,46.15,137.74,26.63,3.4
1937,37,2023-05-20,11.78,32.63,8.1,4.7
1938,61,2023-07-16,37.31,90.25,14.6,3.4
1939,67,2023-02-12,20.01,54.27,11.65,4.6
1940,94,2023-03-01,49.87,56.64,9.59,4.8
1941,32,2023-04-22,29.35,86.03,16.7,3.4
1942,51,2023-03-01,6.38,7.04,1.5,4.1
1943,21,2023-03-06,48.22,57.38,9.44,4.0
1944,78,2023-04-11,19.45,46.95,9.85,4.0
1945,12,2023-07-02,20.82,51.95,10.46,3.9
1946,46,2023-05-07,44.04,70.66,9.79,3.2
1947,36,2023-03-19,29.94,46.23,4.75,4.2
1948,59,2023-03-03,5.54,13.77,1.12,3.2
1949,42,2023-03-23,8.04,17.45,1.41,3.8
1950,32,2023-05-15,19.67,36.37,5.71,4.2
1951,18,2023-03-25,22.06,43.95,4.6,4.5
1952,1,2023-07-04,34.76,73.17,16.3,3.2
1953,26,2023-03-01,11.22,33.36,6.55,4.6
1954,20,2023-05-29,27.94,40.68,4.23,4.0
1955,93,2023-07-31,37.97,68.84,14.66,3.9
1956,91,2023-04-02,43.19,79.94,13.26,3.5
1957,35,2023-06-16,4.69,12.98,0.81,4.1
1958,63,2023-07-07,29.78,74.24,18.08,4.2
1959,96,2023-04-13,30.56,79.48,8.38,3.5
1960,29,2023-07-21,45.28,80.29,18.76,4.4
1961,93,2023-04-30,35.13,36.93,8.19,3.4
1962,10,2023-05-02,9.54,17.18,1.19,4.6
1963,89,2023-03-12,9.79,12.4,3.03,3.4
1964,93,2023-04-10,32.86,52.87,5.5,4.3
1965,33,2023-02-15,22.78,26.01,2.88,5.0
1966,48,2023-03-18,44.7,79.04,7.11,4.0
1967,22,2023-06-30,15.78,23.11,2.15,3.2
1968,63,2023-06-01,39.96,104.37,13.86,4.5
1969,23,2023-06-16,19.06,40.39,4.28,3.2
1970,42,2023-04-25,38.33,76.5,16.78,3.4
1971,42,2023-05-06,33.63,73.9,18.2,3.5
1972,4,2023-03-21,9.69,15.4,2.87,4.0
1973,6,2023-06-16,9.18,14.44,1.12,3.3
1974,49,2023-06-13,28.01,52.02,7.95,3.9
1975,6,2023-08-08,47.28,96.77,18.28,3.0
1976,86,2023-03-20,40.59,54.59,11.33,3.6
1977,30,2023-06-07,12.98,26.82,5.21,4.6
1978,85,2023-07-24,38.65,104.15,23.19,3.9
1979,89,2023-03-24,12.57,21.47,3.96,4.1
1980,90,2023-07-25,10.37,21.17,2.78,3.5
1981,52,2023-06-01,40.88,106.01,24.44,4.6
1982,19,2023-03-13,19.2,41.77,9.58,5.0
1983,58,2023-04-30,20.92,52.3,4.9,3.0
1984,36,2023-03-01,23.75,32.52,7.22,3.6
1985,47,2023-04-08,16.0,31.34,6.05,3.3
1986,57,2023-04-22,27.26,44.98,5.25,4.6
1987,75,2023-03-16,49.11,75.58,11.7,4.5
1988,67,2023-04-03,39.17,65.17,6.07,3.1
1989,58,2023-07-23,13.26,32.55,5.17,4.3
1990,64,2023-04-20,42.99,82.81,5.3,3.6
1991,26,2023-06-26,47.41,114.39,12.58,4.1
1992,54,2023-06-07,16.03,25.31,3.98,3.3
1993,59,2023-04-02,30.87,77.03,6.81,3.2
1994,19,2023-05-11,36.44,43.44,7.36,3.0
1995,56,2023-07-21,6.67,11.04,0.65,4.2
1996,43,2023-06-08,43.04,47.23,3.46,4.8
1997,25,2023-08-06,48.75,111.89,21.72,3.0
1998,25,2023-03-15,2.46,6.91,0.37,4.3
1999,54,2023-03-22,4.58,9.62,0.97,3.9
2000,94,2023-05-03,32.17,58.18,9.93,3.9
2001,53,2023-04-04,13.35,35.2,2.94,4.1
2002,66,2023-06-22,35.1,68.48,7.23,5.0
2003,81,2023-08-10,38.07,107.71,22.58,3.6
2004,65,2023-03-26,22.33,33.34,7.27,3.9
2005,18,2023-06-30,38.03,96.66,21.56,3.5
2006,5,2023-06-06,26.52,50.93,5.67,4.6
2007,58,2023-04-12,3.18,5.56,0.51,3.9
2008,52,2023-03-28,26.08,60.13,3.32,3.1
2009,64,2023-04-15,5.43,9.92,2.48,3.8
2010,89,2023-04-17,5.85,8.3,0.44,4.0
2011,36,2023-05-03,23.08,50.53,9.6,4.8
2012,7,2023-06-28,13.1,15.71,1.86,4.1
2013,77,2023-03-28,3.5,10.42,2.01,4.1
2014,21,2023-06-12,2.55,6.14,0.36,4.8
2015,77,2023-04-10,39.85,118.23,16.12,3.1
2016,47,2023-03-17,36.36,101.16,23.74,4.9
2017,25,2023-02-19,13.17,38.32,2.88,4.3
2018,74,2023-05-21,14.65,39.08,8.53,3.5
2019,47,2023-04-14,17.86,26.51,4.39,4.4
2020,91,2023-04-13,6.98,14.29,0.92,4.6
2021,65,2023-04-16,48.16,139.16,10.4,4.8
2022,100,2023-06-19,35.82,56.22,6.04,3.3
2023,70,2023-06-30,7.57,20.17,4.51,3.1
2024,10,2023-03-21,47.95,67.33,9.72,4.3
2025,21,2023-07-01,10.82,16.95,1.51,3.7
2026,91,2023-06-17,26.8,57.07,5.99,3.6
2027,94,2023-03-14,2.56,4.14,0.73,4.2
2028,3,2023-05-31,31.97,36.86,3.71,4.8
2029,63,2023-04-30,16.87,31.06,2.4,4.7
2030,49,2023-06-22,32.31,96.28,18.48,3.2
2031,87,2023-05-29,9.22,19.58,1.53,3.1
2032,61,2023-06-09,37.6,101.05,8.97,4.7
2033,77,2023-06-20,6.2,15.84,3.91,3.9
2034,76,2023-05-18,19.69,40.27,9.18,4.4
2035,19,2023-03-31,31.96,88.99,13.8,3.3
2036,49,2023-05-18,34.04,49.34,6.92,3.1
2037,93,2023-06-14,13.82,29.09,5.73,3.0
2038,30,2023-04-24,34.9,100.42,12.25,4.3
2039,83,2023-06-23,22.01,60.13,12.18,5.0
2040,76,2023-03-26,4.75,8.35,0.5,3.8
2041,20,2023-03-10,11.44,17.3,3.83,4.9
2042,93,2023-06-17,36.04,91.39,7.97,4.4
2043,14,2023-05-17,12.11,24.16,1.35,3.1
2044,58,2023-06-06,17.46,42.0,4.97,4.1
2045,52,2023-03-15,36.17,89.82,18.06,3.6
2046,65,2023-05-03,24.82,71.63,13.36,4.9
2047,32,2023-07-04,13.4,17.74,3.14,3.9
2048,2,2023-07-04,43.97,88.16,10.84,3.1
2049,17,2023-05-22,12.15,27.38,5.44,3.2
2050,55,2023-03-29,49.53,80.44,10.53,4.6
2051,34,2023-03-04,5.49,10.42,0.83,3.7
2052,16,2023-05-19,34.83,81.55,9.3,3.5
2053,86,2023-05-12,40.11,73.88,15.18,4.5
2054,34,2023-06-15,19.32,33.82,5.26,3.6
2055,40,2023-04-25,22.33,37.2,4.67,4.0
2056,99,2023-02-16,40.29,51.62,5.4,4.1
2057,98,2023-04-30,13.07,19.41,2.9,3.4
2058,49,2023-03-16,48.82,109.95,13.38,4.6
2059,94,2023-04-15,23.22,49.1,10.22,4.8
2060,79,2023-03-03,11.17,18.29,3.19,3.6
2061,99,2023-04-11,17.68,37.83,8.38,3.3
2062,28,2023-07-03,19.82,23.74,4.27,4.8
2063,40,2023-04-13,2.39,4.8,0.38,3.7
2064,60,2023-07-29,33.85,53.67,4.46,4.2
2065,38,2023-07-15,1.53,3.82,0.81,3.4
2066,31,2023-05-16,37.95,106.14,26.13,4.0
2067,96,2023-05-08,47.95,125.48,12.19,3.0
2068,99,2023-07-07,27.66,79.47,7.16,4.3
2069,96,2023-06-21,49.83,56.85,11.71,4.4
2070,94,2023-05-26,15.34,42.57,6.23,4.9
2071,15,2023-06-14,38.81,46.82,2.35,3.8
2072,26,2023-05-23,32.07,71.08,10.15,3.5
2073,49,2023-03-25,8.5,15.25,1.72,4.4
2074,63,2023-03-17,46.67,137.99,22.84,3.7
2075,7,2023-07-09,1.59,3.52,0.85,4.9
2076,43,2023-03-05,23.32,41.82,5.13,3.9
2077,10,2023-04-10,3.89,11.37,0.99,4.6
2078,96,2023-08-09,7.75,8.24,0.44,3.3
2079,30,2023-08-04,33.51,61.87,6.88,4.9
2080,72,2023-04-25,34.48,60.12,4.47,4.8
2081,81,2023-03-13,18.86,29.23,3.39,3.3
2082,47,2023-07-28,7.74,12.09,1.63,3.7
2083,67,2023-03-06,34.23,102.46,25.48,4.7
2084,47,2023-05-15,12.26,20.13,3.9,3.8
2085,85,2023-04-25,10.02,27.39,1.77,4.0
2086,11,2023-07-31,18.87,53.11,7.79,4.0
2087,42,2023-06-28,6.23,8.96,0.5,4.6
2088,70,2023-07-25,15.87,43.89,9.75,3.4
2089,74,2023-05-15,10.12,29.05,5.12,4.3
2090,48,2023-06-27,38.79,63.27,8.47,4.8
2091,73,2023-06-20,43.16,96.32,18.98,3.4
2092,63,2023-06-28,35.92,57.09,10.6,3.1
2093,86,2023-04-15,10.02,27.55,6.73,4.8
2094,8,2023-03-27,34.57,85.22,13.35,3.5
2095,92,2023-04-17,10.51,13.5,0.69,3.1
2096,97,2023-07-17,19.27,19.63,1.08,3.7
2097,11,2023-05-01,31.45,53.05,11.62,4.3
2098,54,2023-03-08,13.62,15.28,2.17,4.3
2099,59,2023-05-08,47.98,81.38,9.38,3.9
2100,94,2023-03-10,26.38,61.1,5.19,3.3
2101,13,2023-02-26,17.5,34.15,5.45,3.9
2102,64,2023-04-26,39.41,49.85,4.33,4.2
2103,100,2023-03-01,36.26,61.18,14.33,4.6
2104,42,2023-03-03,19.25,44.4,10.32,3.7
2105,37,2023-05-20,26.26,60.82,4.77,4.1
2106,31,2023-03-22,42.81,66.34,12.56,4.6
2107,50,2023-02-16,1.81,5.16,1.2,4.4
2108,28,2023-07-18,24.91,27.27,1.56,4.2
2109,78,2023-06-13,2.79,7.42,1.76,4.7
2110,27,2023-03-15,25.64,39.53,9.46,3.7
2111,89,2023-04-03,49.3,81.86,11.37,3.7
2112,30,2023-06-12,15.3,29.0,6.16,3.3
2113,96,2023-06-05,45.12,108.11,12.37,3.6
2114,23,2023-05-05,6.2,17.13,2.45,4.0
2115,78,2023-06-11,33.78,61.84,8.43,4.9
2116,85,2023-03-21,32.28,42.2,7.54,4.7
2117,31,2023-06-13,38.24,89.32,16.07,3.6
2118,94,2023-05-05,46.24,125.29,12.97,4.2
2119,28,2023-02-27,25.08,57.2,10.65,4.1
2120,92,2023-02-25,25.03,42.41,7.25,4.4
2121,62,2023-08-09,4.46,5.22,0.67,3.7
2122,63,2023-05-07,38.17,89.69,9.5,4.2
2123,67,2023-03-15,19.87,30.18,5.05,3.5
2124,38,2023-07-18,1.48,2.67,0.28,3.3
2125,70,2023-07-19,11.77,22.39,3.99,3.7
2126,67,2023-02-17,46.2,80.15,18.52,4.7
2127,35,2023-05-31,4.85,11.81,1.21,3.6
2128,73,2023-04-27,22.16,24.7,5.28,3.9
2129,50,2023-05-30,8.41,10.75,1.03,4.8
2130,73,2023-06-06,23.7,61.05,7.18,5.0
2131,99,2023-07-09,30.28,83.59,15.8,3.2
2132,27,2023-06-04,19.68,28.07,2.71,4.6
2133,37,2023-04-09,36.28,55.02,10.19,4.9
2134,27,2023-05-29,9.78,15.59,2.1,4.1
2135,13,2023-04-26,25.52,59.87,10.39,4.0
2136,30,2023-03-07,6.1,16.27,1.76,4.0
2137,82,2023-06-16,29.06,48.91,11.97,3.8
2138,43,2023-06-22,9.44,16.14,2.15,3.7
2139,16,2023-02-20,24.69,31.33,2.0,4.8
2140,76,2023-03-18,34.76,97.09,22.96,3.7
2141,79,2023-07-16,10.1,11.24,2.7,3.2
2142,37,2023-06-01,18.41,21.83,3.21,4.5
2143,99,2023-05-01,25.44,65.42,16.14,4.8
2144,68,2023-06-18,47.93,103.82,16.87,3.7
2145,63,2023-04-17,12.93,20.83,2.42,4.6
2146,55,2023-05-16,23.57,34.35,1.91,4.5
2147,69,2023-02-23,29.24,66.82,10.77,4.9
2148,57,2023-06-10,28.61,34.59,3.09,4.6
2149,9,2023-06-28,46.47,64.0,15.73,4.7
2150,92,2023-05-26,9.28,22.96,1.45,3.0
2151,53,2023-06-12,13.46,19.46,2.48,4.8
2152,56,2023-04-29,8.25,11.49,2.72,3.9
2153,31,2023-04-30,2.07,3.02,0.38,3.1
2154,40,2023-06-20,9.05,26.95,6.26,3.2
2155,81,2023-05-20,36.31,42.23,10.54,3.8
2156,98,2023-03-09,49.81,85.41,7.93,3.3
2157,62,2023-06-19,25.24,46.09,10.64,3.9
2158,21,2023-04-03,4.45,4.89,0.27,4.0
2159,71,2023-02-15,1.61,4.47,0.92,3.5
2160,59,2023-07-24,35.61,47.92,2.76,3.9
2161,57,2023-06-10,36.44,101.84,15.03,3.1
2162,52,2023-04-11,25.21,43.19,9.95,3.7
2163,86,2023-06-17,42.86,60.3,4.2,5.0
2164,66,2023-05-23,45.33,101.63,11.23,4.5
2165,53,2023-05-29,28.31,40.99,7.24,4.1
2166,78,2023-03-09,22.94,43.2,6.76,3.5
2167,88,2023-04-21,14.45,33.0,2.73,4.5
2168,33,2023-07-25,35.46,104.47,11.98,3.1
2169,51,2023-05-28,2.97,3.22,0.35,3.5
2170,23,2023-08-05,11.7,26.28,3.19,3.2
2171,4,2023-03-19,35.69,66.19,6.71,3.3
2172,45,2023-04-03,47.81,68.36,4.29,3.6
2173,84,2023-04-23,9.93,21.15,3.49,3.8
2174,33,2023-05-27,34.19,55.41,3.82,4.8
2175,59,2023-03-09,41.05,63.75,6.17,5.0
2176,84,2023-02-19,4.02,8.89,1.18,4.2
2177,13,2023-07-23,22.6,38.73,8.84,4.5
2178,62,2023-04-17,31.61,39.86,6.74,4.1
2179,14,2023-06-12,32.01,57.4,3.38,4.5
2180,87,2023-07-26,42.69,48.65,8.77,4.9
2181,43,2023-02-28,38.33,69.29,4.24,3.8
2182,23,2023-03-28,13.57,24.49,5.74,3.1
2183,36,2023-03-21,10.49,22.63,5.44,4.4
2184,61,2023-05-02,12.26,33.28,5.44,4.7
2185,2,2023-03-07,48.6,103.87,8.38,4.1
2186,68,2023-05-25,9.6,27.54,4.23,3.5
2187,59,2023-02-12,36.24,68.92,8.4,4.8
2188,67,2023-06-16,29.29,50.88,6.38,3.8
2189,42,2023-07-03,28.62,63.2,8.11,4.8
2190,92,2023-03-15,31.41,86.33,10.19,3.9
2191,43,2023-05-12,15.39,21.78,1.59,3.8
2192,5,2023-06-05,30.24,46.17,11.35,4.4
2193,21,2023-07-15,39.47,45.98,2.94,3.4
2194,85,2023-04-20,47.9,85.87,14.27,4.3
2195,8,2023-06-02,8.95,13.64,3.31,3.6
2196,55,2023-03-18,8.66,17.57,1.08,3.8
2197,94,2023-07-08,32.01,66.32,14.47,3.8
2198,18,2023-07-23,31.95,34.96,5.93,3.1
2199,24,2023-05-16,38.02,89.77,9.19,4.2
2200,17,2023-04-23,9.31,27.7,5.9,3.7
2201,18,2023-06-26,36.25,77.51,7.76,3.8
2202,49,2023-07-02,12.04,32.19,4.36,3.7
2203,67,2023-03-15,6.94,9.69,2.0,4.5
2204,46,2023-02-23,4.67,8.1,1.13,4.3
2205,87,2023-07-08,17.29,26.27,4.93,3.5
2206,12,2023-06-05,6.67,13.82,1.68,3.4
2207,53,2023-03-05,13.97,24.08,1.23,3.3
2208,49,2023-02-27,30.58,45.92,6.69,3.8
2209,68,2023-02-23,9.94,23.51,5.13,3.1
2210,72,2023-05-22,18.18,32.66,5.53,3.6
2211,51,2023-02-14,35.47,100.86,13.14,4.0
2212,29,2023-07-13,32.23,56.49,11.52,3.4
2213,54,2023-03-14,33.81,51.56,9.32,3.6
2214,77,2023-06-19,5.24,11.89,2.47,4.5
2215,97,2023-04-22,7.79,19.36,3.34,4.1
2216,47,2023-07-29,47.5,62.02,10.47,4.3
2217,26,2023-06-22,9.67,20.13,3.73,3.7
2218,67,2023-07-07,31.07,58.12,3.73,4.0
2219,18,2023-06-22,16.67,39.2,2.06,3.5
2220,22,2023-03-13,9.8,14.88,2.97,3.7
2221,38,2023-07-19,5.87,6.63,1.48,4.5
2222,81,2023-02-16,13.2,31.14,4.02,4.9
2223,35,2023-06-16,32.9,81.9,12.76,3.2
2224,81,2023-04-02,28.29,37.4,7.65,4.6
2225,44,2023-06-09,18.84,23.81,5.7,3.2
2226,74,2023-04-13,49.69,121.83,28.98,4.8
2227,17,2023-04-19,24.53,66.56,5.38,3.5
2228,93,2023-03-31,33.4,53.98,5.53,4.3
2229,4,2023-03-03,8.95,24.61,2.32,4.7
2230,88,2023-06-09,27.28,74.13,6.09,3.5
2231,58,2023-06-04,8.25,16.49,1.34,4.6
2232,91,2023-05-08,4.37,13.02,1.96,3.3
2233,12,2023-04-16,11.8,25.88,4.79,4.4
2234,9,2023-07-24,12.48,13.72,0.99,3.2
2235,4,2023-03-01,9.86,27.23,4.79,3.0
2236,44,2023-04-03,33.55,68.96,6.16,5.0
2237,23,2023-03-29,19.65,58.45,11.63,4.3
2238,39,2023-03-09,2.17,2.33,0.41,4.9
2239,61,2023-06-02,5.54,8.04,1.92,3.6
2240,21,2023-05-20,16.73,31.97,6.49,4.0
2241,34,2023-04-27,25.86,68.77,14.68,4.2
2242,2,2023-03-08,25.81,70.45,14.15,4.0
2243,54,2023-05-14,36.37,49.41,3.7,3.6
2244,30,2023-05-28,41.77,87.28,14.09,4.6
2245,98,2023-08-10,23.81,66.6,12.71,3.7
2246,51,2023-03-27,5.29,12.54,1.28,3.9
2247,84,2023-07-28,12.6,33.53,6.15,4.3
2248,9,2023-05-19,43.86,114.92,20.57,4.3
2249,18,2023-06-23,6.07,14.78,1.34,3.6
2250,17,2023-03-26,47.72,130.03,9.29,3.9
2251,11,2023-04-03,1.26,1.58,0.11,4.7
2252,47,2023-05-29,40.76,65.94,9.45,3.6
2253,33,2023-03-29,18.38,38.15,2.47,4.0
2254,71,2023-03-30,18.36,42.57,4.47,3.8
2255,91,2023-08-02,19.54,38.58,7.94,4.0
2256,62,2023-02-19,4.6,8.28,1.71,4.7
2257,78,2023-06-24,27.02,33.37,3.39,3.9
2258,51,2023-03-03,18.55,19.81,3.31,4.0
2259,75,2023-07-29,25.04,61.6,10.58,4.2
2260,40,2023-05-06,8.46,23.68,3.44,3.4
2261,96,2023-05-30,13.97,40.86,4.27,3.9
2262,87,2023-07-04,26.7,56.14,13.46,4.3
2263,22,2023-02-22,30.83,85.95,8.39,4.7
2264,48,2023-06-21,12.8,30.75,4.28,3.4
2265,62,2023-03-11,3.06,5.6,0.31,3.5
2266,17,2023-04-22,45.27,101.15,15.2,4.1
2267,5,2023-07-04,11.99,24.08,3.15,4.0
2268,80,2023-02-24,49.83,82.8,19.12,3.5
2269,4,2023-06-21,48.32,58.66,8.09,4.6
2270,77,2023-05-12,7.53,20.1,1.19,3.5
2271,85,2023-08-06,14.4,36.27,7.68,3.6
2272,36,2023-05-21,16.21,48.45,5.07,3.9
2273,78,2023-05-27,24.0,36.69,1.92,4.4
2274,14,2023-03-28,39.52,85.44,13.04,5.0
2275,24,2023-04-19,28.74,63.04,7.31,4.6
2276,21,2023-04-14,28.72,82.78,17.72,3.7
2277,93,2023-03-31,33.1,34.82,2.5,3.4
2278,15,2023-07-08,3.2,6.44,1.09,4.5
2279,11,2023-02-12,39.94,87.22,6.86,4.4
2280,64,2023-05-07,10.85,13.06,2.38,3.9
2281,8,2023-07-21,48.57,64.47,12.73,3.4
2282,100,2023-05-11,1.92,4.27,0.39,4.0
2283,44,2023-07-09,26.48,27.07,6.23,3.2
2284,77,2023-07-14,7.99,19.97,3.08,3.4
2285,50,2023-03-20,41.32,115.69,7.64,4.6
2286,61,2023-06-20,37.38,84.61,6.42,4.2
2287,23,2023-07-03,30.51,85.62,5.98,4.1
2288,22,2023-05-19,49.19,109.54,11.38,4.3
2289,33,2023-05-16,23.55,37.21,5.43,4.3
2290,55,2023-03-31,48.3,127.71,24.6,3.5
2291,53,2023-05-21,5.01,7.92,1.04,4.8
2292,49,2023-06-28,26.33,44.61,5.46,4.4
2293,77,2023-07-22,6.95,7.53,1.07,3.5
2294,7,2023-03-14,12.31,16.92,3.83,3.2
2295,83,2023-07-05,11.66,29.82,1.76,4.1
2296,4,2023-05-18,5.06,11.92,1.88,3.8
2297,5,2023-05-22,7.16,7.85,0.79,3.7
2298,18,2023-05-17,19.21,42.67,7.32,3.9
2299,6,2023-03-21,46.33,117.44,7.61,4.3
2300,41,2023-07-14,18.52,46.73,9.27,3.4
2301,31,2023-02-15,36.58,75.9,9.56,3.4
2302,88,2023-04-17,39.94,103.24,7.72,4.2
2303,38,2023-08-07,34.06,98.62,12.77,3.1
2304,82,2023-07-02,22.0,33.58,3.9,4.6
2305,54,2023-05-07,3.43,7.24,1.33,3.6
2306,10,2023-02-19,20.41,49.83,3.61,4.5
2307,3,2023-05-26,16.23,25.78,5.65,4.5
2308,54,2023-06-26,17.57,39.49,6.12,3.6
2309,89,2023-07-14,3.46,4.71,0.25,3.9
2310,85,2023-07-08,4.4,7.26,1.09,3.3
2311,12,2023-06-01,13.61,36.37,4.69,4.5
2312,16,2023-03-27,6.57,17.39,2.09,4.4
2313,21,2023-03-16,2.16,6.19,0.34,4.3
2314,71,2023-08-07,32.08,88.51,15.33,4.6
2315,84,2023-04-30,7.71,11.57,1.65,4.5
2316,12,2023-05-24,7.29,20.64,4.62,4.4
2317,3,2023-08-04,41.82,58.44,4.07,3.3
2318,2,2023-07-09,43.4,82.65,7.52,3.5
2319,28,2023-08-03,30.84,90.49,11.06,4.9
2320,50,2023-03-20,7.99,21.88,3.28,3.2
2321,60,2023-02-20,38.18,99.93,17.74,4.4
2322,53,2023-03-31,45.54,78.58,17.1,3.9
2323,47,2023-07-14,38.36,83.92,4.59,4.3
2324,47,2023-03-29,26.73,73.75,16.11,3.7
2325,99,2023-07-04,34.27,80.59,15.2,3.4
2326,51,2023-07-11,40.62,54.95,8.41,3.1
2327,17,2023-07-02,27.75,77.82,12.43,3.5
2328,84,2023-07-28,32.72,93.58,7.34,4.9
2329,28,2023-03-27,49.12,114.27,6.84,4.0
2330,26,2023-03-09,48.25,85.7,14.42,3.2
2331,12,2023-05-14,20.77,50.08,11.61,4.4
2332,43,2023-05-13,36.04,49.77,4.59,4.5
2333,14,2023-04-14,34.14,36.74,2.11,4.6
2334,76,2023-03-01,37.73,73.45,16.41,3.9
2335,45,2023-05-30,6.4,6.75,1.27,4.0
2336,52,2023-07-18,3.5,10.18,1.81,4.1
